,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
75,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,1.016,,lnN,,
76,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__TriggerEff18_up,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Up,TriggerEff18
77,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__TriggerEff18_down,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Down,TriggerEff18
78,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__PNetMD_Hbb_tag_up,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Up,PNetMD_Hbb_tag
79,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__PNetMD_Hbb_tag_down,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Down,PNetMD_Hbb_tag
80,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__PNet_W_tag_up,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Up,PNet_W_tag
81,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__PNet_W_tag_down,NMSSM-XHY-1800-1200_18,NMSSM,,,1.0,shapes,Down,PNet_W_tag
82,NMSSM-XHY-1800-1200_18,VR_fail,default,black,SIGNAL,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_18.root,MXvsMY_VR_fail__nominal,NMSSM-XHY-1800-1200_18,NMSSM,,,,,,
83,ttbar_16APV,VR_fail,default,red,BKG,1.0,lumi_13TeV_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,1.01,,lnN,,
84,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__Pileup_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,Pileup
85,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__Pileup_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,Pileup
86,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JER_up.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,JER
87,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JER_down.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,JER
88,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JES_up.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,JES
89,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JES_down.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,JES
90,ttbar_16APV,VR_fail,default,red,BKG,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,1.016,,lnN,,
91,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JMS_up.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,JMS
92,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JMS_down.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,JMS
93,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JMR_up.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,JMR
94,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV_JMR_down.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,JMR
95,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__L1PreFireWeight_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,L1PreFireWeight
96,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__L1PreFireWeight_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,L1PreFireWeight
97,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__TriggerEff16_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,TriggerEff16
98,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__TriggerEff16_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,TriggerEff16
99,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetHbb_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__PNetMD_Hbb_mistag_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,PNetMD_Hbb_mistag
100,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetHbb_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__PNetMD_Hbb_mistag_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,PNetMD_Hbb_mistag
101,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetWqq_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__PNet_W_mistag_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,PNet_W_mistag
102,ttbar_16APV,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetWqq_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__PNet_W_mistag_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,PNet_W_mistag
103,ttbar_16APV,VR_fail,default,red,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__ISRunc_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,ISRunc
104,ttbar_16APV,VR_fail,default,red,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__ISRunc_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,ISRunc
105,ttbar_16APV,VR_fail,default,red,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__FSRunc_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,FSRunc
106,ttbar_16APV,VR_fail,default,red,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__FSRunc_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,FSRunc
107,ttbar_16APV,VR_fail,default,red,BKG,1.0,QCDscale_ttbar,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__QCDscale_uncert_up,ttbar_16APV,t#bar{t},,,1.0,shapes,Up,QCDscale_uncert
108,ttbar_16APV,VR_fail,default,red,BKG,1.0,QCDscale_ttbar,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__QCDscale_uncert_down,ttbar_16APV,t#bar{t},,,1.0,shapes,Down,QCDscale_uncert
109,ttbar_16APV,VR_fail,default,red,BKG,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16APV.root,MXvsMY_VR_fail__nominal,ttbar_16APV,t#bar{t},,,,,,
110,ttbar_16,VR_fail,default,red,BKG,1.0,lumi_13TeV_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,1.01,,lnN,,
111,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__Pileup_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,Pileup
112,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__Pileup_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,Pileup
113,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JER_up.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Up,JER
114,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JER_down.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Down,JER
115,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JES_up.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Up,JES
116,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JES_down.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Down,JES
117,ttbar_16,VR_fail,default,red,BKG,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,1.016,,lnN,,
118,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JMS_up.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Up,JMS
119,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JMS_down.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Down,JMS
120,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JMR_up.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Up,JMR
121,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16_JMR_down.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,1.0,shapes,Down,JMR
122,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__L1PreFireWeight_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,L1PreFireWeight
123,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__L1PreFireWeight_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,L1PreFireWeight
124,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__TriggerEff16_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,TriggerEff16
125,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__TriggerEff16_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,TriggerEff16
126,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetHbb_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__PNetMD_Hbb_mistag_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,PNetMD_Hbb_mistag
127,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetHbb_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__PNetMD_Hbb_mistag_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,PNetMD_Hbb_mistag
128,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetWqq_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__PNet_W_mistag_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,PNet_W_mistag
129,ttbar_16,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetWqq_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__PNet_W_mistag_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,PNet_W_mistag
130,ttbar_16,VR_fail,default,red,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__ISRunc_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,ISRunc
131,ttbar_16,VR_fail,default,red,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__ISRunc_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,ISRunc
132,ttbar_16,VR_fail,default,red,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__FSRunc_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,FSRunc
133,ttbar_16,VR_fail,default,red,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__FSRunc_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,FSRunc
134,ttbar_16,VR_fail,default,red,BKG,1.0,QCDscale_ttbar,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__QCDscale_uncert_up,ttbar_16,t#bar{t},,,1.0,shapes,Up,QCDscale_uncert
135,ttbar_16,VR_fail,default,red,BKG,1.0,QCDscale_ttbar,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__QCDscale_uncert_down,ttbar_16,t#bar{t},,,1.0,shapes,Down,QCDscale_uncert
136,ttbar_16,VR_fail,default,red,BKG,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_16.root,MXvsMY_VR_fail__nominal,ttbar_16,t#bar{t},,,,,,
137,ttbar_17,VR_fail,default,red,BKG,1.0,lumi_13TeV_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,1.02,,lnN,,
138,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_pileup_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__Pileup_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,Pileup
139,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_pileup_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__Pileup_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,Pileup
140,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_res_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JER_up.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Up,JER
141,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_res_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JER_down.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Down,JER
142,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_scale_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JES_up.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Up,JES
143,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_scale_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JES_down.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Down,JES
144,ttbar_17,VR_fail,default,red,BKG,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,1.016,,lnN,,
145,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_scale_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JMS_up.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Up,JMS
146,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_scale_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JMS_down.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Down,JMS
147,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_res_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JMR_up.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Up,JMR
148,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_res_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17_JMR_down.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,1.0,shapes,Down,JMR
149,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_l1_ecal_prefiring_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__L1PreFireWeight_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,L1PreFireWeight
150,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_l1_ecal_prefiring_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__L1PreFireWeight_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,L1PreFireWeight
151,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_bbww_TriggerWeight_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__TriggerEff17_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,TriggerEff17
152,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_bbww_TriggerWeight_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__TriggerEff17_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,TriggerEff17
153,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetHbb_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__PNetMD_Hbb_mistag_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,PNetMD_Hbb_mistag
154,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetHbb_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__PNetMD_Hbb_mistag_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,PNetMD_Hbb_mistag
155,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetWqq_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__PNet_W_mistag_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,PNet_W_mistag
156,ttbar_17,VR_fail,default,red,BKG,1.0,CMS_bbWW_PNetWqq_mistag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__PNet_W_mistag_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,PNet_W_mistag
157,ttbar_17,VR_fail,default,red,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__ISRunc_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,ISRunc
158,ttbar_17,VR_fail,default,red,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__ISRunc_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,ISRunc
159,ttbar_17,VR_fail,default,red,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__FSRunc_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,FSRunc
160,ttbar_17,VR_fail,default,red,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__FSRunc_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,FSRunc
161,ttbar_17,VR_fail,default,red,BKG,1.0,QCDscale_ttbar,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__QCDscale_uncert_up,ttbar_17,t#bar{t},,,1.0,shapes,Up,QCDscale_uncert
162,ttbar_17,VR_fail,default,red,BKG,1.0,QCDscale_ttbar,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__QCDscale_uncert_down,ttbar_17,t#bar{t},,,1.0,shapes,Down,QCDscale_uncert
163,ttbar_17,VR_fail,default,red,BKG,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_17.root,MXvsMY_VR_fail__nominal,ttbar_17,t#bar{t},,,,,,
164,ttbar_18,VR_fail,default,red,BKG,1.0,lumi_13TeV_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_ttbar_18.root,MXvsMY_VR_fail__nominal,ttbar_18,t#bar{t},,1.015,,lnN,,
